"X","benefit_rating","comp_name","culture_rating","job_link","job_location","job_posted","job_title","jsecurity_rating","mgmt_rating","overall_link","overall_rating","wl_bal_rating"
818,2.9,"The Advisory Board Company",3.7,"http://www.indeed.com/rc/clk?jk=8b21a034b2dbee8b","Washington, DC 20005 (Logan Circle area)","2 days ago","Data Scientist, Engineering",3,2.9,"http://www.indeed.com/cmp/The-Advisory-Board-Company?from=SERP&campaignid=serp-linkcompanyname&jk=8b21a034b2dbee8b&jcid=91a6ba1e89bbfb8b",3.3,3.3
820,3.9,"Sprint",3.6,"http://www.indeed.com/rc/clk?jk=bc810ff1d6c84271","Overland Park, KS","2 days ago","Data Scientist III",3,3.4,"http://www.indeed.com/cmp/Sprint?from=SERP&campaignid=serp-linkcompanyname&jk=bc810ff1d6c84271&jcid=88d070a75f3896d5",3.8,3.7
821,3.9,"Capital One",3.8,"http://www.indeed.com/rc/clk?jk=a15f39deb5f6debe","Richmond, VA","2 days ago","Data Science Internship - Jopwell",3,3.4,"http://www.indeed.com/cmp/Capital-One?from=SERP&campaignid=serp-linkcompanyname&jk=a15f39deb5f6debe&jcid=b85c5070c3d3d8c8",3.9,3.8
823,4.1,"Children's Hospital Los Angeles",4.2,"http://www.indeed.com/rc/clk?jk=b01555ec901bf35b","Los Angeles, CA","2 days ago","Data Scientist VPICU",3,3.8,"http://www.indeed.com/cmp/Childrens-Hospital-Los-Angeles?from=SERP&campaignid=serp-linkcompanyname&jk=b01555ec901bf35b&jcid=600ab51dbaf8fbb5",4.3,4
824,3.7,"Oracle",3.6,"http://www.indeed.com/rc/clk?jk=14bcc9b4b0cb3b16","Redwood Shores, CA","2 days ago","Big Data & Machine Learning QA Test Engineer",3,3.4,"http://www.indeed.com/cmp/Oracle?from=SERP&campaignid=serp-linkcompanyname&jk=14bcc9b4b0cb3b16&jcid=cd22d01053af7669",3.9,3.8
826,4.1,"Autodesk",4,"http://www.indeed.com/rc/clk?jk=b1bde827f3a534e9","San Francisco, CA","2 days ago","Intern Machine Learning",3,3.6,"http://www.indeed.com/cmp/Autodesk?from=SERP&campaignid=serp-linkcompanyname&jk=b1bde827f3a534e9&jcid=7136762d065a5ad7",4.2,4.1
828,3.6,"KPMG",3.8,"http://www.indeed.com/rc/clk?jk=3d0142c7f89ed387","New York, NY 10154 (Midtown area)","2 days ago","Data Analytics Business Consultant",3,3.7,"http://www.indeed.com/cmp/Kpmg?from=SERP&campaignid=serp-linkcompanyname&jk=3d0142c7f89ed387&jcid=2dd390c3a48a7ed0",4,3.5
829,3,"AppLabs",3.1,"http://www.indeed.com/rc/clk?jk=2e74d999aa221e8b","Texas","2 days ago","Chief Data Scientist",3,2.9,"http://www.indeed.com/cmp/Applabs?from=SERP&campaignid=serp-linkcompanyname&jk=2e74d999aa221e8b&jcid=003e15cf919d2c20",3.3,3.1
833,3.9,"Department Of Health And Human Services",3.8,"http://www.indeed.com/rc/clk?jk=6f804fd0d8043530","Atlanta, GA","2 days ago","Interdisciplinary Scientist (Technology Based Expert)",3,3.7,"http://www.indeed.com/cmp/Indian-Health-Service?from=SERP&campaignid=serp-linkcompanyname&jk=6f804fd0d8043530&jcid=f3a96234b777085a",4,3.9
834,4,"Comcast",3.6,"http://www.indeed.com/rc/clk?jk=384d083b4cfd1e4e","New York, NY 10012 (Little Italy area)","2 days ago","Sr. Data Scientist",3,3.3,"http://www.indeed.com/cmp/Comcast?from=SERP&campaignid=serp-linkcompanyname&jk=384d083b4cfd1e4e&jcid=ea25315ee9da22e5",3.8,3.5
835,4,"SAS Institute",3.9,"http://www.indeed.com/rc/clk?jk=fb9914f8aafac268","United States","2 days ago","Data Scientist (Solutions Architect)-Financial Services",3,3.1,"http://www.indeed.com/cmp/SAS-Institute?from=SERP&campaignid=serp-linkcompanyname&jk=fb9914f8aafac268&jcid=068cc3667458485a",4.1,4
838,3.9,"Fidelity Investments",3.9,"http://www.indeed.com/rc/clk?jk=7ac488ef6b779c80","Merrimack, NH 03054","2 days ago","Fixed Income Quantitative Analyst",3,3.6,"http://www.indeed.com/cmp/Fidelity-Investments?from=SERP&campaignid=serp-linkcompanyname&jk=7ac488ef6b779c80&jcid=deb234f9dd3edcea",4.1,3.9
839,3.7,"MetLife",3.7,"http://www.indeed.com/rc/clk?jk=c2c9f12f362be3c9","Bridgewater, NJ 08807","2 days ago","Senior Data Scientist",3,3.5,"http://www.indeed.com/cmp/MetLife?from=SERP&campaignid=serp-linkcompanyname&jk=c2c9f12f362be3c9&jcid=503cbddf55bc6990",3.9,3.7
840,3.8,"BB&T",3.7,"http://www.indeed.com/rc/clk?jk=168be040d43f99a9","Winston-Salem, NC","2 days ago","Quantitative Analyst",3,3.3,"http://www.indeed.com/cmp/Bb&T?from=SERP&campaignid=serp-linkcompanyname&jk=168be040d43f99a9&jcid=759af91e89b79cf5",3.8,3.7
841,3.7,"Parsons Corporation",3.7,"http://www.indeed.com/rc/clk?jk=227d5bc0394580c7","Somerset, NJ","2 days ago","Junior Scientist / Geologist - New Jersey",3,3.5,"http://www.indeed.com/cmp/Parsons?from=SERP&campaignid=serp-linkcompanyname&jk=227d5bc0394580c7&jcid=9bd3e001eca2c49f",3.8,3.8
842,4,"LumenData",3,"http://www.indeed.com/rc/clk?jk=a160a39d9d0710b8","Santa Clara, CA 95054","2 days ago","Data Scientist Intern",3,3.5,"http://www.indeed.com/cmp/Lumendata?from=SERP&campaignid=serp-linkcompanyname&jk=a160a39d9d0710b8&jcid=a81d4e0c3d6cb2aa",4,5
843,3.6,"KPMG",3.8,"http://www.indeed.com/rc/clk?jk=de0fddc5a8adac7d","New York, NY 10154 (Midtown area)","2 days ago","Cognitive AI Data Scientist",3,3.7,"http://www.indeed.com/cmp/Kpmg?from=SERP&campaignid=serp-linkcompanyname&jk=de0fddc5a8adac7d&jcid=2dd390c3a48a7ed0",4,3.5
845,3.3,"Groupon",3.7,"http://www.indeed.com/rc/clk?jk=3f39133e15151e0d","Chicago, IL 60654 (Loop area)","2 days ago","Database Marketing Analyst",3,2.9,"http://www.indeed.com/cmp/Groupon?from=SERP&campaignid=serp-linkcompanyname&jk=3f39133e15151e0d&jcid=863ad2cc91c92c82",3.6,3.5
847,3.8,"Credit Suisse",3.6,"http://www.indeed.com/rc/clk?jk=b02835d2442faf6d","New York, NY 10022 (Midtown area)","2 days ago","CCAR Quantitative Analyst",3,3.4,"http://www.indeed.com/cmp/Credit-Suisse?from=SERP&campaignid=serp-linkcompanyname&jk=b02835d2442faf6d&jcid=e127f4594cdf24f4",3.9,3.7
848,3.8,"Finra",3.7,"http://www.indeed.com/rc/clk?jk=e344761a0d8cb21f","Rockville, MD","2 days ago","Senior Developer/Data Scientist - Technology - Rockville, MD",3,3.5,"http://www.indeed.com/cmp/Finra?from=SERP&campaignid=serp-linkcompanyname&jk=e344761a0d8cb21f&jcid=b7e7351d21700e06",3.8,3.6
850,3.9,"Siemens",3.9,"http://www.indeed.com/rc/clk?jk=cef11a08f04f4dee","Princeton, NJ 08540","2 days ago","Research Scientist",3,3.6,"http://www.indeed.com/cmp/Siemens?from=SERP&campaignid=serp-linkcompanyname&jk=cef11a08f04f4dee&jcid=ea6bb53f0b18b8f2",4.1,3.9
851,4.3,"Biogen",4,"http://www.indeed.com/rc/clk?jk=b459c886b2e42540","Cambridge, MA 02142 (East Cambridge area)","2 days ago","Sr Data Scientist",3,3.5,"http://www.indeed.com/cmp/Biogen?from=SERP&campaignid=serp-linkcompanyname&jk=b459c886b2e42540&jcid=04233dcb6353e8e1",4.2,3.9
852,4.1,"Pacific Northwest National Laboratory",3.7,"http://www.indeed.com/rc/clk?jk=d2de08636857f909","Richland, WA","2 days ago","Statistician",3,3.3,"http://www.indeed.com/cmp/Pacific-Northwest-National-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=d2de08636857f909&jcid=5e9c010894fbe499",4.1,4.1
854,3.8,"UT Health Science Center at Houston",3.8,"http://www.indeed.com/rc/clk?jk=603515104db52dc7","Houston, TX","2 days ago","Statistician/Bioinformatician",3,3.6,"http://www.indeed.com/cmp/Ut-Health-Science-Center-At-Houston?from=SERP&campaignid=serp-linkcompanyname&jk=603515104db52dc7&jcid=2259246cd8a35c6c",3.8,3.9
857,3.7,"Quintiles Transnational",3.7,"http://www.indeed.com/rc/clk?jk=b7d19b94620f661e","Durham, NC","2 days ago","Sr. Data Scientist/Data Scientist Manager",3,3.4,"http://www.indeed.com/cmp/Quintiles-Transnational?from=SERP&campaignid=serp-linkcompanyname&jk=b7d19b94620f661e&jcid=86a64ef00f505f04",3.9,3.6
858,4,"Comcast",3.6,"http://www.indeed.com/rc/clk?jk=009d4c935bf096ed","Atlanta, GA 30328","2 days ago","Research Analyst",3,3.3,"http://www.indeed.com/cmp/Comcast?from=SERP&campaignid=serp-linkcompanyname&jk=009d4c935bf096ed&jcid=ea25315ee9da22e5",3.8,3.5
859,3,"Blueocean Market Intelligence",4,"http://www.indeed.com/rc/clk?jk=38c7a2a680a7daa9","Redmond, WA 98052","2 days ago","Market Research Data Analyst",3,4,"http://www.indeed.com/cmp/Blueocean-Market-Intelligence?from=SERP&campaignid=serp-linkcompanyname&jk=38c7a2a680a7daa9&jcid=90ccb91372c94bd6",4,4
860,3.5,"Home Depot",3.7,"http://www.indeed.com/rc/clk?jk=00ecea2869d1316e","Atlanta, GA 30301 (Buckhead area)","2 days ago","Sr Data Analyst",3,3.3,"http://www.indeed.com/cmp/Home-Depot?from=SERP&campaignid=serp-linkcompanyname&jk=00ecea2869d1316e&jcid=16ef23d67d728b35",3.8,3.5
862,4.2,"Intel",4,"http://www.indeed.com/rc/clk?jk=cc005517dd444116","Phoenix, AZ 85002 (Central City area)","2 days ago","Supply Chain Data Scientist Internship",3,3.7,"http://www.indeed.com/cmp/Intel?from=SERP&campaignid=serp-linkcompanyname&jk=cc005517dd444116&jcid=f1374be6a45f4b8a",4.3,4
863,4.2,"Verizon",3.7,"http://www.indeed.com/rc/clk?jk=91fd106eaf516119","New York, NY 10010 (Gramercy area)","2 days ago","Supply Chain Analytics Principal",3,3.4,"http://www.indeed.com/cmp/Verizon?from=SERP&campaignid=serp-linkcompanyname&jk=91fd106eaf516119&jcid=f7029f63fe5c906e",3.9,3.5
865,3.3,"Berkadia",3.1,"http://www.indeed.com/rc/clk?jk=f6e81d6ccd346043","Phoenix, AZ 85020 (North Mountain area)","2 days ago","Research Analyst",3,2.9,"http://www.indeed.com/cmp/Berkadia?from=SERP&campaignid=serp-linkcompanyname&jk=f6e81d6ccd346043&jcid=e4515744bd4f8952",3.9,3.4
866,3.7,"KellyMitchell",3.7,"http://www.indeed.com/rc/clk?jk=ca632ea752daafc7","St. Louis, MO","2 days ago","Data Scientist - Intermediate",3,3.8,"http://www.indeed.com/cmp/Kellymitchell?from=SERP&campaignid=serp-linkcompanyname&jk=ca632ea752daafc7&jcid=f04af0e396ef8298",4,3.9
868,3.8,"Smith Hanley Associates",4.1,"http://www.indeed.com/rc/clk?jk=592379425b06c40c","Wisconsin","2 days ago","Data Scientist",3,4.1,"http://www.indeed.com/cmp/Smith-Hanley-Associates,-LLC?from=SERP&campaignid=serp-linkcompanyname&jk=592379425b06c40c&jcid=7818c83f935ad5fe",4.1,4.2
869,4.1,"Microsoft",3.9,"http://www.indeed.com/rc/clk?jk=2199af3459d809cc","Redmond, WA 98052","2 days ago","Senior Data Scientist",3,3.5,"http://www.indeed.com/cmp/Microsoft?from=SERP&campaignid=serp-linkcompanyname&jk=2199af3459d809cc&jcid=734cb5a01ee60f80",4.1,3.8
870,3.4,"Apex Systems Inc",3.6,"http://www.indeed.com/rc/clk?jk=2e64010f64b8be10","Sioux Falls, SD","2 days ago","Data Scientist",3,3.4,"http://www.indeed.com/cmp/Apex-Systems?from=SERP&campaignid=serp-linkcompanyname&jk=2e64010f64b8be10&jcid=72321ce895c35ed3",3.8,3.8
871,3.9,"University of Virginia",4,"http://www.indeed.com/rc/clk?jk=bb0684704045b587","Charlottesville, VA","2 days ago","Senior Scientist",3,3.8,"http://www.indeed.com/cmp/University-of-Virginia?from=SERP&campaignid=serp-linkcompanyname&jk=bb0684704045b587&jcid=9c05e44275709723",4.2,4
874,3.5,"Exponent",2.8,"http://www.indeed.com/rc/clk?jk=b9493408dfa1debb","Menlo Park, CA 94025","2 days ago","Scientist",3,2.3,"http://www.indeed.com/cmp/Exponent?from=SERP&campaignid=serp-linkcompanyname&jk=b9493408dfa1debb&jcid=0213df1b2d6a2c22",3.7,3.2
876,4.2,"Capital Group",3.8,"http://www.indeed.com/rc/clk?jk=9244ed5fcafa1f8f","Los Angeles, CA 90071","2 days ago","Sr. Business Intelligence Analyst/Data Scientist",3,3.6,"http://www.indeed.com/cmp/Capital-Group-Companies?from=SERP&campaignid=serp-linkcompanyname&jk=9244ed5fcafa1f8f&jcid=04c4d5d87ff27beb",4,4
878,3.3,"Novavax",2.8,"http://www.indeed.com/rc/clk?jk=98e6522edf4c92d1","Gaithersburg, MD","2 days ago","Scientist, Analytical Development (JL)",3,3,"http://www.indeed.com/cmp/Novavax?from=SERP&campaignid=serp-linkcompanyname&jk=98e6522edf4c92d1&jcid=8a23412e48f55738",3.1,2.8
879,3.8,"Michigan State University",4.2,"http://www.indeed.com/rc/clk?jk=7186679640ed4638","East Lansing, MI","2 days ago","Informational And Statistical Analyst",3,4,"http://www.indeed.com/cmp/Michigan-State-University?from=SERP&campaignid=serp-linkcompanyname&jk=7186679640ed4638&jcid=f3a7ad4cc82dc87d",4.3,4.3
880,3.3,"Roanoke City Public Schools",3.4,"http://www.indeed.com/rc/clk?jk=cd4807d9cf429f57","Roanoke, VA 24017","2 days ago","Director of Data and Analysis",3,3.4,"http://www.indeed.com/cmp/Roanoke-City-Public-Schools?from=SERP&campaignid=serp-linkcompanyname&jk=cd4807d9cf429f57&jcid=917cc33227c66c78",3.8,3.6
882,4.3,"Biogen",4,"http://www.indeed.com/rc/clk?jk=bf06645ffc70f27a","Cambridge, MA 02142 (East Cambridge area)","2 days ago","Scientist I, Bioassay Development",3,3.5,"http://www.indeed.com/cmp/Biogen?from=SERP&campaignid=serp-linkcompanyname&jk=bf06645ffc70f27a&jcid=04233dcb6353e8e1",4.2,3.9
883,3.6,"The University of Pittsburgh",2.9,"http://www.indeed.com/rc/clk?jk=06045389c26ba360","Pittsburgh, PA","2 days ago","Senior Statistician",3,2.7,"http://www.indeed.com/cmp/The-University-of-Pittsburgh?from=SERP&campaignid=serp-linkcompanyname&jk=06045389c26ba360&jcid=e69607ed38f03fab",3.4,3.3
885,4.1,"Microsoft",3.9,"http://www.indeed.com/rc/clk?jk=fcd370e43e8352a1","Redmond, WA 98052","2 days ago","Senior Data & Applied Scientist - CSI, Cloud Server Infrastructure",3,3.5,"http://www.indeed.com/cmp/Microsoft?from=SERP&campaignid=serp-linkcompanyname&jk=fcd370e43e8352a1&jcid=734cb5a01ee60f80",4.1,3.8
888,3.3,"Randstad Technologies",3.5,"http://www.indeed.com/rc/clk?jk=3655963a6168c163","Fort Lee, NJ 07024","2 days ago","Chief Data Scientist",3,3.4,"http://www.indeed.com/cmp/Randstad?from=SERP&campaignid=serp-linkcompanyname&jk=3655963a6168c163&jcid=33b1f161e6e9e066",3.7,3.6
890,4,"The Aerospace Corporation",4,"http://www.indeed.com/rc/clk?jk=45b4d14e24452f64","Washington, DC","2 days ago","Data Architect",3,3.6,"http://www.indeed.com/cmp/The-Aerospace-Corporation?from=SERP&campaignid=serp-linkcompanyname&jk=45b4d14e24452f64&jcid=ba923b146fa75d0d",4.1,4
894,4.5,"Draper Laboratory",4.8,"http://www.indeed.com/rc/clk?jk=67fd18e690513039","Cambridge, MA","2 days ago","Systems Engineer/Analyst with Security Clearance",3,4.5,"http://www.indeed.com/cmp/Draper-Laboratory?from=SERP&campaignid=serp-linkcompanyname&jk=67fd18e690513039&jcid=f4673b33b83571c4",4.4,4.6
895,3.8,"Smith Hanley Associates",4.1,"http://www.indeed.com/rc/clk?jk=64a1a69260d72219","Chicago, IL","2 days ago","Statistical Consultant",3,4.1,"http://www.indeed.com/cmp/Smith-Hanley-Associates,-LLC?from=SERP&campaignid=serp-linkcompanyname&jk=64a1a69260d72219&jcid=7818c83f935ad5fe",4.1,4.2
896,3.5,"Sonalysts",3.5,"http://www.indeed.com/rc/clk?jk=1e222db375d4825b","Waterford, CT 06385","2 days ago","Operations Research Analyst I",3,3.5,"http://www.indeed.com/cmp/Sonalysts?from=SERP&campaignid=serp-linkcompanyname&jk=1e222db375d4825b&jcid=c4ecb6116ba7b392",4,4.5
897,4.2,"Intel",4,"http://www.indeed.com/rc/clk?jk=fa200dcb3080de6b","Hillsboro, OR 97124","2 days ago","Vising Faculty Researcher (Computer Vision) Intel Contract Employee",3,3.7,"http://www.indeed.com/cmp/Intel?from=SERP&campaignid=serp-linkcompanyname&jk=fa200dcb3080de6b&jcid=f1374be6a45f4b8a",4.3,4
898,4.3,"UCLA Health",3.6,"http://www.indeed.com/rc/clk?jk=a94e208b6937843e","Los Angeles, CA","2 days ago","Centralized Research Billing Analyst",3,2.9,"http://www.indeed.com/cmp/Ucla-Health?from=SERP&campaignid=serp-linkcompanyname&jk=a94e208b6937843e&jcid=74540dcd08f53d72",3.6,4
