"","CITY","STABBR","ZIP","LONGITUDE","LATITUDE","INSTNM","TUITFTE","INEXPFTE","AVGFACSAL","faminc","COSTT4_A","COSTT4_P","TUITIONFEE_IN","TUITIONFEE_OUT","TUITIONFEE_PROG","NPT4_PUB","NPT4_PRIV","HIGHDEG","PREDDEG","sch_deg","CONTROL","RELAFFIL","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","ADM_RATE_ALL","ADM_RATE","SATMT75","ACTMT75","UGDS","female","married","pct_white","pct_black","pct_asian","pct_hispanic","pct_born_us","poverty_rate","DEBT_MDN","GRAD_DEBT_MDN","CDR3"
"191","Melbourne","AR","72556-0010",-91.8964,36.053,"Ozarka College",758,3336,4628,22645.18,"11364","NULL","2414","4766","NULL","6035","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1226","0.70999997854232",0.36000001430511,96.9000015258789,"0.62999999523162","0.15000000596046","1.01999998092651","98.9400024414062","13.4099998474121",9500,"12750",23.1
"1453","Fairfield","IA","52557",-91.9673,41.0178,"Maharishi University of Management",8993,6043,1825,34380.3,"38334","NULL","26430","26430","NULL","NULL","16555",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.4189","0.4189","NULL","NULL","316","0.41999998688697",0.03999999910593,87.4199981689453,"4.30000019073486","2.76999998092651","7.13000011444091","90.5","7.38000011444091",25936,"34599",2.9
"281","La Mesa","CA","91941-5055",-117.0243,32.7652,"California Hair Design Academy",7038,2544,NA,41694.17,"NULL","18954","NULL","NULL","15125","NULL","15449",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","219","0.97000002861022",0.20999999344348,67.1299972534179,"7.80999994277954","7.32000017166137","24.2000007629394","79.7399978637695","10.329999923706",6752.5,"7500",14.8
"3312","Moore","OK","73160",-97.4981,35.3583,"Oklahoma School of Photography",8655,6171,NA,35541.23,"NULL","18274","NULL","NULL","10938","NULL","13463",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","44","0.81000000238418",0.34999999403953,81.7200012207031,"5.71000003814697","1.80999994277954","5.23000001907348","94.9000015258789","9.89999961853027",8328,"8423",21.6
"3518","La Plume","PA","18440-0200",-75.7775,41.559,"Keystone College",10472,5705,6328,53936.18,"31012","NULL","21300","21300","NULL","NULL","14554",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.7205","0.7205","500","23","1550","0.58999997377395",0.09000000357627,93.4499969482422,"3.45000004768371","0.91000002622604","2.99000000953674","95.8799972534179","7.84999990463257",16836,"26000",9.6
"6795","Bridgeview","IL","60455",-87.8023,41.7348,"Tricoci University of Beauty Culture-Bridgeview",10517,2948,NA,NA,"NULL","19721","NULL","NULL","18800","NULL","15543",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","165","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"11435",8.6
"2075","Brainerd","MN","56401-3900",-94.2152,46.346,"Central Lakes College-Brainerd",2503,4487,6941,44430.53,"14585","NULL","5393","5393","NULL","10934","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2601","0.51999998092651",0.12999999523162,95.5199966430664,"1.0900000333786","0.56000000238418","1.42999994754791","97.8499984741211","7.42999982833862",9500,"12000",18.1
"1934","Norton","MA","02766",-71.1842,41.9668,"Wheaton College",23663,15962,9037,99677.32,"56934","NULL","45074","45074","NULL","NULL","30179",3,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6737","0.6737","NULL","NULL","1640","0.62000000476837",0,86.8099975585937,"5.67000007629394","2.81999993324279","5.46000003814697","88.7200012207031","5.84999990463256",22500,"24000",5.1
"7034","Little Rock","AR","72211",-92.3949,34.7484,"Strayer University-Arkansas",16833,2618,6193,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,3,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","105","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",12500,"39499.5",14.9
"861","Fort Pierce","FL","34982-6333",-80.3247,27.4124,"Fort Pierce Beauty Academy",1998,2877,NA,13184.65,"NULL","9723","NULL","NULL","6945","NULL","6961",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","28","0.88999998569488",0.23999999463558,76.3000030517578,"18.1100006103515","0.88999998569488","8.36999988555908","88.3399963378906","11.4399995803833",NA,"NULL",0
"2516","Princeton","NJ","08544-0070",-74.6644,40.3482,"Princeton University",13049,48021,15711,89090.02,"55430","NULL","40170","40170","NULL","NULL","8413",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.0741","0.0741","800","35","5234","0.4699999988079",0.00999999977648,72.9499969482422,"13.2799997329711","6.11999988555908","11","83.75","6.76999998092651",7500,"6810",2.3
"2033","Midland","MI","48640-2398",-84.2763,43.629,"Northwood University-Michigan",11712,5977,6534,63920.59,"32803","NULL","22130","22130","NULL","NULL","15372",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.5093","0.6538","570","25","2920","0.54000002145767",0.18999999761581,76.6999969482422,"15.0699996948242","2.04999995231628","9.5","91.2600021362304","7.94999980926513",18750,"23474.5",9.6
"3655","Selinsgrove","PA","17870-1025",-76.8752,40.7977,"Susquehanna University",18087,10613,7970,101249.96,"49025","NULL","38780","38780","NULL","NULL","24954",3,3,"3",2,"39","0","0","0","0","0","0","0","0.7233","0.7233","610","27","2138","0.54000002145767",0.00999999977648,91.8300018310547,"3.86999988555908","2.01999998092651","2.94000005722045","93.9400024414062","4.98000001907348",21000,"25000",3.7
"1025","Atlanta","GA","30332-0530",-84.396,33.7737,"Georgia Institute of Technology-Main Campus",12234,13939,11230,94533.48,"21980","NULL","10650","29954","NULL","11053","NULL",4,3,"3",1,"NULL","0","0","0","0","0","0","0","0.5493","0.5493","760","34","13975","0.28999999165534",0.02999999932944,75.6399993896484,"16.5","3.57999992370605","6.98000001907348","88.7600021362304","6.26999998092651",20750,"22750",2.5
"3714","Columbia","SC","29204-1086",-81.0214,34.0113,"Benedict College",10573,3830,5444,30216.16,"30534","NULL","18254","18254","NULL","NULL","18108",3,3,"3",2,"54","1","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2512","0.49000000953674",0.02999999932944,49.4599990844726,"44.7000007629394","1.5","5.25","92.9100036621093","14.1999998092651",20000,"43515",32.7
"2741","Rockville Centre","NY","11571-5002",-73.6263,40.686,"Molloy College",20700,12758,8716,71465.93,"36702","NULL","25710","25710","NULL","NULL","22986",4,3,"3",2,"30","0","0","0","0","0","0","0","0.7267","0.7267","580","NULL","3322","0.75",0.10999999940395,70.0100021362304,"16.8600006103515","5.57999992370605","11.4700002670288","77.3199996948242","5.42999982833862",25000,"27000",3.9
"6794","Libertyville","IL","60048",-87.9427,42.2817,"Tricoci University of Beauty Culture-Libertyville",9179,3129,NA,NA,"NULL","18769","NULL","NULL","18800","NULL","15264",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","150","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",8999,"11435",16.2
"3357","Portland","OR","97219-7899",-122.6725,45.4505,"Lewis & Clark College",23450,14496,9221,83576.98,"53455","NULL","41928","41928","NULL","NULL","32636",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.6285","0.6285","670","NULL","1985","0.63999998569488",0.02999999932944,82.4899978637695,"3.32999992370605","5.5","8.72999954223632","88.4000015258789","6.48000001907348",19115,"22389.5",1.9
"3282","Poteau","OK","74953-5208",-94.6338,35.0382,"Carl Albert State College",2516,4051,4080,25918.39,"10449","NULL","2808","5808","NULL","4611","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2225","0.68999999761581",0.34999999403953,73.2399978637695,"3.50999999046325","0.36000001430511","3.6800000667572","97.5699996948242","16.7600002288818",4263,"6498",26.3
"3462","Carlisle","PA","17013-2896",-77.1979,40.2028,"Dickinson College",26821,17811,8726,119315.61,"58149","NULL","46094","46094","NULL","NULL","29678",3,3,"3",2,"NULL","0","0","0","0","0","0","0","0.4444","0.4444","690","NULL","2352","0.56999999284744",0,81.6600036621093,"9.71000003814697","3.75999999046325","6.51999998092651","88.1399993896484","6.03999996185302",19545,"21000",1.7
"7321","Escondido","CA","92025",-117.1077,32.8996,"John Paul the Great Catholic University",14416,13305,6738,NA,"40896","NULL","24900","24900","NULL","NULL","29341",4,3,"3",2,"30","0","0","0","0","0","0","0","0.8815","0.8815","560","26","140","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",14000,"21499",0
"6670","Flint","MI","48507",-83.7595,42.98,"Regency Beauty Institute-Flint",14975,8853,NA,NA,"NULL","23522","NULL","NULL","17300","NULL","19415",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","130","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"14144",14.9
"5951","Dallas","TX","75206",-96.7748,32.84,"Everest College-Dallas",10486,4572,3762,22290.69,"30277","NULL","14976","14976","NULL","NULL","25489",2,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1071","0.82999998331069",0.23999999463558,61.2400016784668,"22.0200004577636","4.17999982833862","17.3600006103515","83.1100006103515","10.6899995803833",9500,"9500",21.7
"4338","Walla Walla","WA","99362-9267",-118.2837,46.0799,"Walla Walla Community College",1005,5431,5822,30803.78,"11921","NULL","4376","5675","NULL","6375","NULL",2,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2715","0.62000000476837",0.23999999463558,87.5299987792968,"1.23000001907348","1.15999996662139","11.6899995803833","91.6999969482422","10.2799997329711",9126,"12000",18.6
"6812","Columbus","OH","43231",-82.9388,40.0596,"The Ohio Academy Paul Mitchell Partner School-Columbus",7938,3780,NA,NA,"NULL","18267","NULL","NULL","14850","NULL","15711",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","216","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9833,"14167",13
"2444","Nashua","NH","03063-1026",-71.5235,42.7946,"Nashua Community College",7544,4097,5856,46758.59,"16741","NULL","7232","15808","NULL","14204","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","2026","0.66000002622604",0.20999999344348,94.4899978637695,"1.07000005245208","1.78999996185302","2.79999995231628","93.3399963378906","4.53999996185302",7804,"15100.5",13
"4902","Baltimore","MD","21224",-76.5449,39.2647,"All-State Career-Baltimore",7551,2164,NA,21365.82,"NULL","19146","NULL","NULL","10070","NULL","14356",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1078","0.46000000834465",0.20999999344348,48.0699996948242,"47.4000015258789","1.86000001430511","1.96000003814697","94.2699966430664","13.7700004577636",6333,"6976",19.6
"3679","Pittsburgh","PA","15224",-79.9455,40.4623,"Western Pennsylvania Hospital School of Nursing",9143,15332,NA,61293.75,"17603","NULL","6705","6705","NULL","NULL","14536",1,1,"1",2,"NULL","0","0","0","0","0","0","0","0.1296","0.1296","NULL","NULL","95","0.86000001430511",0.18000000715255,89.3199996948242,"8.43000030517578","0.93999999761581","0.75999999046325","96.8899993896484","8.17000007629394",12000,"15623",1.8
"5190","Brick","NJ","08723",-74.1432,40.0392,"Capri Institute of Hair Design-Brick",11134,6471,NA,41675.52,"NULL","19037","NULL","NULL","14250","NULL","16266",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","172","0.93000000715255",0.18999999761581,91.9300003051757,"3.23000001907348","1.96000003814697","5.32000017166137","91.4100036621093","4.55000019073486",6500,"9278.5",16.5
"1891","Brighton","MA","02135-3605",-71.1414,42.3471,"Everest Institute-Brighton",8576,5906,NA,24837.99,"NULL","25805","NULL","NULL","19152","NULL","20999",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","369","0.89999997615814",0.15000000596046,62.5200004577636,"20.0300006866455","4.84999990463256","16.6299991607666","76.7300033569336","10.4899997711181",9500,"9500",18.2
"6875","Corpus Christi","TX","78416",-97.4333,27.7396,"South Texas Vocational Technical Institute-Corpus Christi",9672,4160,NA,NA,"NULL","31911","NULL","NULL","18260","NULL","28205",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","268","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"11243",NA
"1047","Atlanta","GA","30314",-84.4152,33.7479,"Morehouse College",12500,11151,6903,68960.56,"45451","NULL","25468","25468","NULL","NULL","30456",3,3,"3",2,"NULL","1","0","0","0","0","0","0","0.6684","0.6684","560","24","2161","0.00999999977648",0,43.4900016784668,"45.2400016784668","3.76999998092651","9.77999973297119","86.5299987792968","11.9499998092651",25999.5,"27000",24.7
"3309","Oklahoma City","OK","73159-9987",-97.5701,35.3877,"Oklahoma City Community College",1973,4723,5486,33808.79,"12221","NULL","3091","7891","NULL","6944","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","12594","0.63999998569488",0.25,76.7200012207031,"8.86999988555908","2.63000011444091","7.30999994277954","93.0800018310547","10.2600002288818",5500,"9750",21
"4017","The Woodlands","TX","77381-4399",-95.4901,30.1884,"Lone Star College System",1320,3391,6971,26892.82,"10231","NULL","1408","3448","NULL","6141","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","56288","0.69999998807907",0.23999999463558,68.6800003051757,"15.2299995422363","3.84999990463256","22.2000007629394","84.7399978637695","9.03999996185302",7210,"11793",14.5
"954","Lakeland","FL","33801-6034",-81.919,28.0319,"Southeastern University",12284,5231,6899,65179.01,"30333","NULL","19986","19986","NULL","NULL","18732",4,3,"3",2,"27","0","0","0","0","0","0","0","0.5932","0.5932","530","23","2633","0.58999997377395",0.12999999523162,81.9400024414062,"11.1599998474121","1.82000005245208","8.77000045776367","89.7300033569336","7.59000015258789",14250,"24250",5.6
"7058","San Antonio","TX","78230",-98.5652,29.5334,"The Art Institute of San Antonio",12781,2843,4444,NA,"31351","NULL","17668","17668","NULL","NULL","27094",3,2,"3",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","1115","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",12667,"30500",22.8
"4932","Atoka","OK","74525-0240",-96.153,34.3954,"Kiamichi Technology Center-Atoka",1029,9604,NA,14773.61,"NULL","8248","NULL","NULL","1313","6248","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","26","0.69999998807907",0.38999998569488,75.370002746582,"4.94000005722045","0.28000000119209","2.72000002861022","98.1399993896484","16.5499992370605",NA,"NULL",0
"5843","Houston","TX","77063",-95.5278,29.7279,"Texas Barber Colleges and Hairstyling Schools",9027,5240,NA,15801.08,"NULL","12970","NULL","NULL","12450","NULL","8995",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","907","0.33000001311302",0.20999999344348,46.560001373291,"32.6599998474121","4.76999998092651","28.2199993133544","79.5599975585937","14.289999961853",8786,"11938",24.1
"6143","San Antonio","TX","78218",-98.3829,29.5116,"Milan Institute of Cosmetology-San Antonio Walzem",6771,1905,NA,22367.21,"NULL","20021","NULL","NULL","12799","NULL","16495",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","233","0.9200000166893",0.30000001192092,69.4199981689453,"11.1000003814697","1.86000001430511","33.1199989318847","89.6900024414062","11.8100004196167",9500,"14252",25
"3558","Philadelphia","PA","19103-1179",-75.1721,39.9571,"Moore College of Art and Design",23067,10517,5557,79840.06,"47675","NULL","34048","34048","NULL","NULL","29464",4,3,"3",2,"NULL","0","0","0","0","0","0","0","0.5632","0.5632","530","NULL","437","0.98000001907348",0.03999999910593,77.3600006103515,"16.2900009155273","3.17000007629394","3.97000002861023","91.2900009155273","6.84000015258789",26991,"27000",9
"4771","Stillwater","OK","74074-1899",-97.1084,36.107,"Meridian Technology Center",1583,9274,NA,17507.71,"NULL","9192","NULL","NULL","1996","5131","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","304","0.68999999761581",0.31000000238418,84.7600021362304,"3.23000001907348","2.19000005722045","2.96000003814697","95.6100006103515","10.6599998474121",NA,"NULL",0
"4616","Florence","KY","41042",-84.6415,39.0172,"Beckfield College-Florence",14716,16519,3792,36617.36,"29398","NULL","12546","12546","NULL","NULL","24649",3,2,"2",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","807","0.81999999284744",0.34000000357627,93.7300033569336,"3.74000000953674","0.82999998331069","1.38999998569488","97.5","6.65000009536743",12929,"25237",24.8
"7116","Tallahassee","FL","32303",-84.2974,30.4766,"ITT Technical Institute-Tallahassee",18769,4826,5154,NA,"28894","NULL","18048","18048","NULL","NULL","25024",2,2,"2",3,"NULL","0","0","0","0","0","0","0","0.8388","0.5837","NULL","NULL","368","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",14656.5,"25833.5",22.4
"431","Wilmington","CA","90744-2397",-118.2819,33.7842,"Los Angeles Harbor College",842,4163,6762,18382.62,"13977","NULL","1221","6161","NULL","8346","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","8719","0.64999997615814",0.12999999523162,42.6300010681152,"14.0600004196167","11.3000001907348","46.7200012207031","66.0199966430664","16.1399993896484",4412,"5542",16.4
"389","Salinas","CA","93901",-121.6688,36.6731,"Hartnell College",391,4796,8459,23750.93,"14629","NULL","1340","6704","NULL","8661","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","8829","0.58999997377395",0.17000000178813,46.3499984741211,"2.74000000953674","5.46999979019165","63.5099983215332","63.4300003051757","13.0900001525878",4543,"4500",28.9
"1378","Elkhart","IN","46517-1999",-85.9722,41.6561,"Anabaptist Mennonite Biblical Seminary",6467,19874,5081,NA,"NULL","NULL","NULL","NULL","NULL","NULL","NULL",4,4,"3",2,"69","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"NULL",2.4
"3412","Pittsburgh","PA","15233-1895",-80.0186,40.4506,"Community College of Allegheny County",2108,4763,6461,36269.94,"10100","NULL","3540","9784","NULL","6408","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","17098","0.63999998569488",0.15000000596046,83.4199981689453,"13.75","1.16999995708465","0.93999999761581","96.5100021362304","9.39999961853027",5987,"11556.5",15.3
"2681","New York","NY","10013-2618",-74.0001,40.7208,"The International Culinary Center",71074,19916,NA,47764.86,"NULL","60451","NULL","NULL","47900","NULL","56287",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","475","0.49000000953674",0.10999999940395,70.3000030517578,"12.8500003814697","7.19999980926513","14.6499996185302","76.1100006103515","9.89000034332275",6333,"6333",6.3
"7336","Bedford Park","IL","60629-5819",-87.7417,41.758,"Everest College-Bedford Park",9020,3989,NA,NA,"NULL","27478","NULL","NULL","18841","NULL","22707",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","705","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",9500,"9500",20.7
"5580","Yorktown Heights","NY","10598-4399",-73.7655,41.2782,"Putnam Westchester BOCES-Practical Nursing Program",16864,10971,NA,42619.45,"NULL","17255","NULL","NULL","12800","14228","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","0.3529","0.3529","NULL","NULL","55","0.91000002622604",0.40000000596046,51.1599998474121,"32.7999992370605","2.81999993324279","20.4099998474121","71.3399963378906","11.9600000381469",NA,"9500",15.3
"5723","Poughkeepsie","NY","12601",-73.924,41.7006,"Ridley-Lowell Business & Technical Institute-Poughkeepsie",11503,4189,NA,24941.01,"NULL","22887","NULL","NULL","14600","NULL","19035",1,1,"1",3,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","376","0.81999999284744",0.25,83.2099990844726,"9.77000045776367","2.1800000667572","6.13000011444091","91.2099990844726","8.48999977111816",9500,"10640",13.3
"4217","Franklin","VA","23851",-76.9376,36.6745,"Paul D Camp Community College",1833,5974,6237,17199.29,"10323","NULL","3964","9802","NULL","4977","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","892","0.75999999046325",0.23999999463558,53.6899986267089,"44.3300018310546","0.4699999988079","0.94999998807907","98.1699981689453","12.289999961853",NA,"NULL",0
"2013","Detroit","MI","48221-2599",-83.1541,42.4144,"Marygrove College",8747,8504,6431,31358.87,"25733","NULL","19850","19850","NULL","NULL","12896",4,3,"3",2,"30","0","0","0","0","0","0","0","0.9378","0.9378","NULL","17","1041","0.74000000953674",0.18000000715255,28.1299991607666,"66.9700012207031","1.49000000953674","2.19000005722045","94.1800003051757","16.2900009155273",16750,"35000",6.7
"2919","New Bern","NC","28562-4900",-77.1022,35.1115,"Craven Community College",1493,4632,5578,22813.47,"12170","NULL","1832","6440","NULL","5126","NULL",2,2,"2",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","3205","0.75999999046325",0.36000001430511,71.3000030517578,"24.0200004577636","0.9200000166893","3.69000005722045","95.6800003051757","10.3800001144409",9000,"PrivacySuppressed",19.8
"1229","Morrison","IL","61270-2959",-89.966,41.7971,"Morrison Institute of Technology",21191,15072,3798,58386.7,"24050","NULL","15590","15590","NULL","NULL","21377",2,2,"2",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","103","0.10999999940395",0.00999999977648,90.0999984741211,"6.34999990463257","0.68000000715255","3.89000010490417","97.0100021362304","6.21999979019165",12000,"12000",8.5
"6393","Juana Diaz","PR","00910",-66.5089,18.06,"Dewey University-Juana DÃ­az",110,1167,NA,NA,"12217","NULL","9260","9260","NULL","NULL","7492",1,1,"1",2,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","395","NULL",NA,NA,"NULL","NULL","NULL","NULL","NULL",NA,"PrivacySuppressed",0
"899","Miami","FL","33127",-80.2082,25.7947,"Lindsey Hopkins Technical Education Center",1703,5504,NA,17516.79,"NULL","11897","NULL","NULL","4411","6990","NULL",1,1,"1",1,"NULL","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","890","0.6700000166893",0.27000001072883,43.5099983215332,"45.9399986267089","1.16999995708465","38.7599983215332","52.5400009155273","23",NA,"NULL",0
